,Reactions,Rules,delta G,delta H,delta S,H_reactant_sum,H_product_sum,S_reactant_sum,S_product_sum,R_1,R_2,R_3,P_1,P_2,P_3,R1_Num_of_C,R1_Num_of_db,R1_Num_of_aro,R1_Num_of_cyc,R1_Atypical_aro,P1_Num_of_aro,P1_Num_of_cyc,P1_Atypical_aro,deH_in_cyc,deH_+aromatic,Groups
3481,C(=C)C=CC1C=CC=CC1>>c1(ccccc1)C=CC=C.[HH],Dehydrogenation,-75.62886797047601,-40.304020251263864,118.48011980282456,-1017398.0517597063,-1017438.3557799576,407.39176326265954,525.8718830654841,C(=C)C=CC1C=CC=CC1,,,c1(ccccc1)C=CC=C,[HH],,10,4,0,1,0,1,1,0,1,1,D
3482,C(=C)C=CC1C=CC=CC1.[HH]>>C=C.C(=C)C1C=CC=CC1,Hydrogenolysis,-18.642283293539272,-7.209810883854516,38.3447003511144,-1020453.5606484563,-1020460.7704593402,538.0717632626595,576.4164636137739,C(=C)C=CC1C=CC=CC1,[HH],,C=C,C(=C)C1C=CC=CC1,,10,4,0,1,0,0,0,0,0,0,D
3483,C(=C)C=CC1C=CC=CC1.[HH]>>C1(C=CCC)C=CC=CC1,Hydrogenation,-69.48325392353726,-105.4114536717534,-120.50377242400185,-1020453.5606484563,-1020558.9721021281,538.0717632626595,417.56799083865764,C(=C)C=CC1C=CC=CC1,[HH],,C1(C=CCC)C=CC=CC1,,,10,4,0,1,0,0,1,0,0,0,D
3484,C(=C)C=CC1C=CC=CC1.[HH]>>C1(C=CC=CC1)CCC=C,Hydrogenation,-63.0351055036202,-98.53995519666933,-119.08384938134873,-1020453.5606484563,-1020552.100603653,538.0717632626595,418.98791388131076,C(=C)C=CC1C=CC=CC1,[HH],,C1(C=CC=CC1)CCC=C,,,10,4,0,1,0,0,1,0,0,0,D
3485,C(=C)C=CC1C=CC=CC1.[HH]>>C1(C=CC=C)CCC=CC1,Hydrogenation,-67.53341403429215,-107.18623638572171,-132.99621784816225,-1020453.5606484563,-1020560.746884842,538.0717632626595,405.07554541449724,C(=C)C=CC1C=CC=CC1,[HH],,C1(C=CC=C)CCC=CC1,,,10,4,0,1,0,0,1,0,0,0,D
3486,C(=C)C=CC1C=CC=CC1.[HH]>>C(=C)C=CC1C=CCCC1,Hydrogenation,-62.069169967402566,-100.53357638500165,-129.0102512748586,-1020453.5606484563,-1020554.0942248413,538.0717632626595,409.0615119878009,C(=C)C=CC1C=CC=CC1,[HH],,C(=C)C=CC1C=CCCC1,,,10,4,0,1,0,0,1,0,0,0,D
3487,C1(=C)C(=CCC=C1)CC>>C1(=C)C(=CCC=C1)C=C.[HH],Dehydrogenation,87.11943338306693,125.99885584053118,130.40222189322236,-917583.7980956279,-917457.7992397874,375.0147725990694,505.41699449229174,C1(=C)C(=CCC=C1)CC,,,C1(=C)C(=CCC=C1)C=C,[HH],,9,3,0,1,0,0,1,0,0,0,A
3488,C1(=C)C(=CCC=C1)CC.[HH]>>C1(=C)C(=CCC=C1)C.C,Hydrogenolysis,-58.28040036270529,-47.8039342322154,35.13823957903702,-920639.3069843779,-920687.1109186101,505.6947725990694,540.8330121781064,C1(=C)C(=CCC=C1)CC,[HH],,C1(=C)C(=CCC=C1)C,C,,9,3,0,1,0,0,1,0,0,0,D
3489,C1(=C)C(=CCC=C1)CC.[HH]>>C1(=CCC=CC1C)CC,Hydrogenation,-54.205200896182546,-89.73665523331147,-119.1730817948312,-920639.3069843779,-920729.0436396112,505.6947725990694,386.5216908042382,C1(=C)C(=CCC=C1)CC,[HH],,C1(=CCC=CC1C)CC,,,9,3,0,1,0,0,1,0,0,0,D
3490,C1(=C)C(=CCC=C1)CC.[HH]>>C1(=C)C(CC)CCC=C1,Hydrogenation,-57.62731345271619,-95.9314351802459,-128.47265379013822,-920639.3069843779,-920735.2384195582,505.6947725990694,377.22211880893116,C1(=C)C(=CCC=C1)CC,[HH],,C1(=C)C(CC)CCC=C1,,,9,3,0,1,0,0,1,0,0,0,D
3491,C1(=C)C(=CCC=C1)CC.[HH]>>C1(=C)C(=CCCC1)CC,Hydrogenation,-59.15034840671591,-97.1816097398987,-127.55747554312524,-920639.3069843779,-920736.4885941178,505.6947725990694,378.13729705594415,C1(=C)C(=CCC=C1)CC,[HH],,C1(=C)C(=CCCC1)CC,,,9,3,0,1,0,0,1,0,0,0,D
3492,C(=C)C1=CCC=CC1C>>C1(=C)C(=CCC=C1)C=C.[HH],Dehydrogenation,64.04470489974325,102.26212457509246,128.1818536822043,-917560.0613643625,-917457.7992397874,377.23514081008744,505.41699449229174,C(=C)C1=CCC=CC1C,,,C1(=C)C(=CCC=C1)C=C,[HH],,9,3,0,1,0,0,1,0,0,0,A
3493,C(=C)C1=CCC=CC1C.[HH]>>C1(=CCC=CC1C)CC,Hydrogenation,-77.27992937950623,-113.47338649875019,-121.39345000584927,-920615.5702531125,-920729.0436396112,507.91514081008745,386.5216908042382,C(=C)C1=CCC=CC1C,[HH],,C1(=CCC=CC1C)CC,,,9,3,0,1,0,0,1,0,0,0,D
3494,C(=C)C1=CCC=CC1C.[HH]>>C(=C)C1C(C=CCC1)C,Hydrogenation,-73.63544873791815,-110.05739766708575,-122.1598152915231,-920615.5702531125,-920725.6276507796,507.91514081008745,385.75532551856435,C(=C)C1=CCC=CC1C,[HH],,C(=C)C1C(C=CCC1)C,,,9,3,0,1,0,0,1,0,0,0,D
3495,C(=C)C1=CCC=CC1C.[HH]>>C1(=CCCCC1C)C=C,Hydrogenation,-75.86317283665932,-115.50876854476519,-132.97197956768701,-920615.5702531125,-920731.0790216572,507.91514081008745,374.94316124240044,C(=C)C1=CCC=CC1C,[HH],,C1(=CCCCC1C)C=C,,,9,3,0,1,0,0,1,0,0,0,D
3496,C1(=CC=C)CCC=CC1>>C1(=CC=C)C=CC=CC1.[HH],Dehydrogenation,14.834290587668626,49.00178115873132,114.59832490713632,-917551.330798651,-917502.3290174922,385.13597575243347,499.7343006595698,C1(=CC=C)CCC=CC1,,,C1(=CC=C)C=CC=CC1,[HH],,9,3,0,1,0,0,1,0,1,0,C
3497,C1(=CC=C)CCC=CC1.[HH]>>C1(=C)CCC=CC1.C=C,Hydrogenolysis,-18.647947160167348,-9.068217632942833,32.13057027410537,-920606.839687401,-920615.9079050339,515.8159757524335,547.9465460265388,C1(=CC=C)CCC=CC1,[HH],,C1(=C)CCC=CC1,C=C,,9,3,0,1,0,0,1,0,0,0,D
3498,C1(=CC=C)CCC=CC1.[HH]>>C1(CCC=CC1)CC=C,Hydrogenation,-67.7116607688041,-107.60387260350399,-133.79913410934057,-920606.839687401,-920714.4435600045,515.8159757524335,382.0168416430929,C1(=CC=C)CCC=CC1,[HH],,C1(CCC=CC1)CC=C,,,9,3,0,1,0,0,1,0,0,0,D
3499,C1(=CC=C)CCC=CC1.[HH]>>C1(=CCC)CCC=CC1,Hydrogenation,-70.567554644565,-105.60712813516147,-117.5233053516568,-920606.839687401,-920712.4468155361,515.8159757524335,398.2926704007767,C1(=CC=C)CCC=CC1,[HH],,C1(=CCC)CCC=CC1,,,9,3,0,1,0,0,1,0,0,0,D
3500,C1(=CC=C)CCC=CC1.[HH]>>C1(=CC=C)CCCCC1,Hydrogenation,-76.21755612294868,-114.24913346150424,-127.55853543033902,-920606.839687401,-920721.0888208625,515.8159757524335,388.25744032209445,C1(=CC=C)CCC=CC1,[HH],,C1(=CC=C)CCCCC1,,,9,3,0,1,0,0,1,0,0,0,D
3501,C1(=C)C(=CC=CC1)C.[HH]>>C1(=CC=CCC1C)C,Hydrogenation,-56.55216800981439,-90.83017645706423,-114.96900368019402,-817651.0904050134,-817741.9205814705,483.20828939769643,368.2392857175024,C1(=C)C(=CC=CC1)C,[HH],,C1(=CC=CCC1C)C,,,8,3,0,1,0,0,1,0,0,0,D
3502,C1(=C)C(=CC=CC1)C.[HH]>>C1(=C)C(CC=CC1)C,Hydrogenation,-22.467422862946833,-61.37327007576823,-130.49085095697268,-817651.0904050134,-817712.4636750892,483.20828939769643,352.71743844072375,C1(=C)C(=CC=CC1)C,[HH],,C1(=C)C(CC=CC1)C,,,8,3,0,1,0,0,1,0,0,0,D
3503,C1(=C)C(=CC=CC1)C.[HH]>>C1(=C)C(=CCCC1)C,Hydrogenation,-40.464770761495494,-78.61694451258518,-127.96301777994194,-817651.0904050134,-817729.707349526,483.20828939769643,355.2452716177545,C1(=C)C(=CC=CC1)C,[HH],,C1(=C)C(=CCCC1)C,,,8,3,0,1,0,0,1,0,0,0,D
3504,C1(=CC)C=CCC=C1.[HH]>>C1(=C)C=CCC=C1.C,Hydrogenolysis,-39.43075857848547,-35.361745834117755,13.647535617533833,-817640.2073225315,-817675.5690683656,496.0091054822214,509.65664109975523,C1(=CC)C=CCC=C1,[HH],,C1(=C)C=CCC=C1,C,,8,3,0,1,0,0,1,0,0,0,D
3505,C1(=CC)C=CCC=C1.[HH]>>C1=CC(CC)C=CC1,Hydrogenation,-31.695203906942616,-73.72012172010727,-140.95226501145282,-817640.2073225315,-817713.9274442516,496.0091054822214,355.0568404707686,C1(=CC)C=CCC=C1,[HH],,C1=CC(CC)C=CC1,,,8,3,0,1,0,0,1,0,0,0,D
3506,C1(=CC)C=CCC=C1.[HH]>>C1(=CC)C=CCCC1,Hydrogenation,-49.309983215552975,-88.92535359889735,-132.87060333169336,-817640.2073225315,-817729.1326761304,496.0091054822214,363.13850215052804,C1(=CC)C=CCC=C1,[HH],,C1(=CC)C=CCCC1,,,8,3,0,1,0,0,1,0,0,0,D
3507,C(=C)C1C=CC=CC1>>c1(C=C)ccccc1.[HH],Dehydrogenation,-67.50975207439319,-31.714782449416816,120.05691640106113,-814543.6651673556,-814575.379949805,357.1261505406314,477.1830669416925,C(=C)C1C=CC=CC1,,,c1(C=C)ccccc1,[HH],,8,3,0,1,0,1,1,0,1,1,D
3508,C(=C)C1C=CC=CC1.[HH]>>C1=CC(CC)CC=C1,Hydrogenation,-86.26365524662555,-122.4470373170916,-121.35965812666797,-817599.1740561055,-817721.6210934226,487.8061505406314,366.4464924139634,C(=C)C1C=CC=CC1,[HH],,C1=CC(CC)CC=C1,,,8,3,0,1,0,0,1,0,0,0,D
3509,C(=C)C1C=CC=CC1.[HH]>>C1(C=C)CCC=CC1,Hydrogenation,-67.83793144026006,-105.77251624432392,-127.23322087561246,-817599.1740561055,-817704.9465723499,487.8061505406314,360.57292966501893,C(=C)C1C=CC=CC1,[HH],,C1(C=C)CCC=CC1,,,8,3,0,1,0,0,1,0,0,0,D
3510,C(=C)C1C=CC=CC1.[HH]>>C(=C)C1C=CCCC1,Hydrogenation,-64.15932067988658,-103.29786906891968,-131.2713345263562,-817599.1740561055,-817702.4719251745,487.8061505406314,356.5348160142752,C(=C)C1C=CC=CC1,[HH],,C(=C)C1C=CCCC1,,,8,3,0,1,0,0,1,0,0,0,D
3511,C1(=CC=CCC1=CC)C.[HH]>>C1(=C)C(=CC=CC1)C.C,Hydrogenolysis,-42.0229182753868,-37.68848915095441,14.537746518304175,-920670.3638156306,-920708.0523047815,524.1028324253577,538.6405789436619,C1(=CC=CCC1=CC)C,[HH],,C1(=C)C(=CC=CC1)C,C,,9,3,0,1,0,0,1,0,0,0,D
3512,C1(=CC=CCC1=CC)C.[HH]>>C1(=CC)C(CC=CC1)C,Hydrogenation,-11.953006071943904,-50.58415341610089,-129.56950308286764,-920670.3638156306,-920720.9479690467,524.1028324253577,394.5333293424901,C1(=CC=CCC1=CC)C,[HH],,C1(=CC)C(CC=CC1)C,,,9,3,0,1,0,0,1,0,0,0,D
3513,C1(=CC=CCC1=CC)C.[HH]>>C1(=CCCCC1=CC)C,Hydrogenation,-34.590870572278696,-74.25823471765034,-133.04499126403368,-920670.3638156306,-920744.6220503482,524.1028324253577,391.05784116132406,C1(=CC=CCC1=CC)C,[HH],,C1(=CCCCC1=CC)C,,,9,3,0,1,0,0,1,0,0,0,D
3514,C1(=CC=CCC1=CC)C.[HH]>>C1(=CC=CCC1CC)C,Hydrogenation,-29.775158707667565,-71.8917135813972,-141.25961721861358,-920670.3638156306,-920742.255529212,524.1028324253577,382.84321520674416,C1(=CC=CCC1=CC)C,[HH],,C1(=CC=CCC1CC)C,,,9,3,0,1,0,0,1,0,0,0,D
3515,C1(=CCC=CC1=CC)C.[HH]>>C1(=C)C(=CCC=C1)C.C,Hydrogenolysis,-39.49351404119703,-33.49950025731232,20.104020740850956,-920653.6114183528,-920687.1109186101,520.7289914372554,540.8330121781064,C1(=CCC=CC1=CC)C,[HH],,C1(=C)C(=CCC=C1)C,C,,9,3,0,1,0,0,1,0,0,0,D
3516,C1(=CCC=CC1=CC)C.[HH]>>C1(=CC)C(CCC=C1)C,Hydrogenation,-49.06088413165534,-88.909067232511,-133.65146101242885,-920653.6114183528,-920742.5204855853,520.7289914372554,387.0775304248266,C1(=CCC=CC1=CC)C,[HH],,C1(=CC)C(CCC=C1)C,,,9,3,0,1,0,0,1,0,0,0,D
3517,C1(=CCC=CC1=CC)C.[HH]>>C1(=CCCCC1=CC)C,Hydrogenation,-52.34917854062309,-91.01063199539203,-129.67115027593138,-920653.6114183528,-920744.6220503482,520.7289914372554,391.05784116132406,C1(=CCC=CC1=CC)C,[HH],,C1(=CCCCC1=CC)C,,,9,3,0,1,0,0,1,0,0,0,D
3518,C1(=CCC=CC1=CC)C.[HH]>>C1(=CCC=CC1CC)C,Hydrogenation,-40.75883581561009,-80.35354835086036,-132.80131656968064,-920653.6114183528,-920733.9649667037,520.7289914372554,387.9276748675748,C1(=CCC=CC1=CC)C,[HH],,C1(=CCC=CC1CC)C,,,9,3,0,1,0,0,1,0,0,0,D
3519,C1(=CCC=CC1)C=CC.[HH]>>C1(=CCC=CC1)C=C.C,Hydrogenolysis,-44.9182534894034,-37.762793535133824,23.999530284318553,-920624.8623132876,-920662.6251068227,520.9095102504244,544.909040534743,C1(=CCC=CC1)C=CC,[HH],,C1(=CCC=CC1)C=C,C,,9,3,0,1,0,0,1,0,0,0,D
3520,C1(=CCC=CC1)C=CC.[HH]>>C1(CCC=CC1)C=CC,Hydrogenation,-58.44306106859215,-96.04707352048717,-126.12447577358722,-920624.8623132876,-920720.909386808,520.9095102504244,394.7850344768372,C1(=CCC=CC1)C=CC,[HH],,C1(CCC=CC1)C=CC,,,9,3,0,1,0,0,1,0,0,0,D
3521,C1(=CCC=CC1)C=CC.[HH]>>C1(=CCCCC1)C=CC,Hydrogenation,-73.35545861465062,-111.31657651031855,-127.32221330091545,-920624.8623132876,-920736.1788897979,520.9095102504244,393.587296949509,C1(=CCC=CC1)C=CC,[HH],,C1(=CCCCC1)C=CC,,,9,3,0,1,0,0,1,0,0,0,D
3522,C1(=CCC=CC1)C=CC.[HH]>>C1(=CCC=CC1)CCC,Hydrogenation,-61.88876233833,-101.22422811051365,-131.93179866571745,-920624.8623132876,-920726.0865413981,520.9095102504244,388.977711584707,C1(=CCC=CC1)C=CC,[HH],,C1(=CCC=CC1)CCC,,,9,3,0,1,0,0,1,0,0,0,D
3523,C(=CC1C=CC=CC1)C>>c1(ccccc1)C=CC.[HH],Dehydrogenation,-69.47228637701096,-34.65237169736065,116.78656608972102,-917557.3608797373,-917592.0132514347,391.75638147303704,508.54294756275806,C(=CC1C=CC=CC1)C,,,c1(ccccc1)C=CC,[HH],,9,3,0,1,0,1,1,0,1,1,D
3524,C(=CC1C=CC=CC1)C.[HH]>>C(=C)C1C=CC=CC1.C,Hydrogenolysis,-49.46832116198728,-43.26618738635443,20.80205861355978,-920612.8697684873,-920656.1359558736,522.436381473037,543.2384400865968,C(=CC1C=CC=CC1)C,[HH],,C(=C)C1C=CC=CC1,C,,9,3,0,1,0,0,1,0,0,0,D
3525,C(=CC1C=CC=CC1)C.[HH]>>C1(C=CC=CC1)CCC,Hydrogenation,-75.32574078342918,-112.53306230599992,-124.7939678771449,-920612.8697684873,-920725.4028307933,522.436381473037,397.64241359589215,C(=CC1C=CC=CC1)C,[HH],,C1(C=CC=CC1)CCC,,,9,3,0,1,0,0,1,0,0,0,D
3526,C(=CC1C=CC=CC1)C.[HH]>>C1(CCC=CC1)C=CC,Hydrogenation,-69.98036921384613,-108.03961832076311,-127.65134699619983,-920612.8697684873,-920720.909386808,522.436381473037,394.7850344768372,C(=CC1C=CC=CC1)C,[HH],,C1(CCC=CC1)C=CC,,,9,3,0,1,0,0,1,0,0,0,D
3527,C(=CC1C=CC=CC1)C.[HH]>>C(=CC1C=CCCC1)C,Hydrogenation,-61.04009356652155,-99.85188153735362,-130.17537471350687,-920612.8697684873,-920712.7216500246,522.436381473037,392.2610067595302,C(=CC1C=CC=CC1)C,[HH],,C(=CC1C=CCCC1)C,,,9,3,0,1,0,0,1,0,0,0,D
3528,c1(ccccc1)C=CCC>>c1(ccccc1)C=CC=C.[HH],Dehydrogenation,65.5935178286513,103.07184338290244,125.7029198532656,-1017541.4276233405,-1017438.3557799576,400.1689632122185,525.8718830654841,c1(ccccc1)C=CCC,,,c1(ccccc1)C=CC=C,[HH],,10,1,1,1,0,1,1,0,0,0,A
3529,c1(ccccc1)C=CCC.[HH]>>c1(C=C)ccccc1.CC,Hydrogenolysis,-41.58701861207494,-28.655125749181025,43.37378119367406,-1020596.9365120905,-1020625.5916378397,530.8489632122185,574.2227444058925,c1(ccccc1)C=CCC,[HH],,c1(C=C)ccccc1,CC,,10,1,1,1,0,1,1,0,0,0,D
3530,c1(ccccc1)C=CCC.[HH]>>c1(ccccc1)C=CC.C,Hydrogenolysis,-61.91523767450224,-52.03863911225926,33.12627389650504,-1020596.9365120905,-1020648.9751512028,530.8489632122185,563.9752371087235,c1(ccccc1)C=CCC,[HH],,c1(ccccc1)C=CC,C,,10,1,1,1,0,1,1,0,0,0,D
3531,c1(ccccc1)C=CCC.[HH]>>c1(ccccc1)CCCC,Hydrogenation,-72.54793569390431,-108.49305770138744,-120.56052995969526,-1020596.9365120905,-1020705.4295697919,530.8489632122185,410.2884332525232,c1(ccccc1)C=CCC,[HH],,c1(ccccc1)CCCC,,,10,1,1,1,0,1,1,0,0,0,D
3532,C1(=C)C(=CC)CCC=C1>>C1(=C)C(=CC)C=CC=C1.[HH],Dehydrogenation,5.647990011265904,48.725251395837404,144.4818426448818,-917565.0817253406,-917516.3564739447,374.2629598777454,518.7448025226272,C1(=C)C(=CC)CCC=C1,,,C1(=C)C(=CC)C=CC=C1,[HH],,9,3,0,1,0,1,1,1,1,1,C
3533,C1(=C)C(=CC)CCC=C1.[HH]>>C1(=C)C(=C)C=CCC1.C,Hydrogenolysis,-56.0876241931761,-47.120219258009456,30.07682352898422,-920620.5906140906,-920667.7108333486,504.9429598777454,535.0197834067296,C1(=C)C(=CC)CCC=C1,[HH],,C1(=C)C(=C)C=CCC1,C,,9,3,0,1,0,0,1,0,0,0,D
3534,C1(=C)C(=CC)CCC=C1.[HH]>>C1(=CC)C(C=CCC1)C,Hydrogenation,-66.61785622239029,-101.04301508294884,-115.46254858480148,-920620.5906140906,-920721.6336291735,504.9429598777454,389.4804112929439,C1(=C)C(=CC)CCC=C1,[HH],,C1(=CC)C(C=CCC1)C,,,9,3,0,1,0,0,1,0,0,0,D
3535,C1(=C)C(=CC)CCC=C1.[HH]>>C1(=C)C(CC)CCC=C1,Hydrogenation,-76.56783670293024,-114.64780546759721,-127.72084106881425,-920620.5906140906,-920735.2384195582,504.9429598777454,377.22211880893116,C1(=C)C(=CC)CCC=C1,[HH],,C1(=C)C(CC)CCC=C1,,,9,3,0,1,0,0,1,0,0,0,D
3536,C1(=C)C(=CC)CCC=C1.[HH]>>C1(=C)C(=CC)CCCC1,Hydrogenation,-64.38991075718647,-100.84300491993781,-122.26427691682488,-920620.5906140906,-920721.4336190105,504.9429598777454,382.6786829609205,C1(=C)C(=CC)CCC=C1,[HH],,C1(=C)C(=CC)CCCC1,,,9,3,0,1,0,0,1,0,0,0,D
3537,C1(=CCCC=C1C=C)C>>C(=C)c1c(cccc1)C.[HH],Dehydrogenation,-60.595156655685884,-29.198264896054752,105.30569095968855,-917555.4146879065,-917584.6129528026,398.58306233162233,503.8887532913109,C1(=CCCC=C1C=C)C,,,C(=C)c1c(cccc1)C,[HH],,9,3,0,1,0,1,1,0,1,1,D
3538,C1(=CCCC=C1C=C)C.[HH]>>C1(=CCCCC1C)C=C,Hydrogenation,-74.14496649098733,-120.15544500073884,-154.3199010892219,-920610.9235766565,-920731.0790216572,529.2630623316223,374.94316124240044,C1(=CCCC=C1C=C)C,[HH],,C1(=CCCCC1C)C=C,,,9,3,0,1,0,0,1,0,0,0,D
3539,C1(=CCCC=C1C=C)C.[HH]>>C1(=CCCCC1C=C)C,Hydrogenation,-74.54153134349409,-112.8812867939705,-128.59216988253036,-920610.9235766565,-920723.8048634505,529.2630623316223,400.670892449092,C1(=CCCC=C1C=C)C,[HH],,C1(=CCCCC1C=C)C,,,9,3,0,1,0,0,1,0,0,0,D
3540,C1(=CCCC=C1C=C)C.[HH]>>C1(=CCCC=C1CC)C,Hydrogenation,-93.97452386487154,-131.12893803440966,-124.61651574555799,-920610.9235766565,-920742.0525146909,529.2630623316223,404.64654658606435,C1(=CCCC=C1C=C)C,[HH],,C1(=CCCC=C1CC)C,,,9,3,0,1,0,0,1,0,0,0,D
3541,C1(=C)C(=CC)C=CCC1>>C1(=C)C(=CC)C=CC=C1.[HH],Dehydrogenation,11.083235866121179,54.056709375814535,144.13373640681993,-917570.4131833205,-917516.3564739447,374.61106611580726,518.7448025226272,C1(=C)C(=CC)C=CCC1,,,C1(=C)C(=CC)C=CC=C1,[HH],,9,3,0,1,0,1,1,1,1,1,B
3542,C1(=C)C(=CC)C=CCC1.[HH]>>C1(=C)C(=C)C=CCC1.C,Hydrogenolysis,-50.65237833832083,-41.788761278032325,29.72871729092236,-920625.9220720705,-920667.7108333486,505.29106611580727,535.0197834067296,C1(=C)C(=CC)C=CCC1,[HH],,C1(=C)C(=C)C=CCC1,C,,9,3,0,1,0,0,1,0,0,0,D
3543,C1(=C)C(=CC)C=CCC1.[HH]>>C1(=CC)C(CCC=C1)C,Hydrogenation,-81.35304784852238,-116.59841351478826,-118.21353569098068,-920625.9220720705,-920742.5204855853,505.29106611580727,387.0775304248266,C1(=C)C(=CC)C=CCC1,[HH],,C1(=CC)C(CCC=C1)C,,,9,3,0,1,0,0,1,0,0,0,D
3544,C1(=C)C(=CC)C=CCC1.[HH]>>C1(=C)C(C=CCC1)CC,Hydrogenation,-53.46099278463452,-90.40506015601568,-123.91100912755712,-920625.9220720705,-920716.3271322266,505.29106611580727,381.38005698825015,C1(=C)C(=CC)C=CCC1,[HH],,C1(=C)C(C=CCC1)CC,,,9,3,0,1,0,0,1,0,0,0,D
3545,C1(=C)C(=CC)C=CCC1.[HH]>>C1(=C)C(=CC)CCCC1,Hydrogenation,-58.954664902331196,-95.51154693996068,-122.61238315488674,-920625.9220720705,-920721.4336190105,505.29106611580727,382.6786829609205,C1(=C)C(=CC)C=CCC1,[HH],,C1(=C)C(=CC)CCCC1,,,9,3,0,1,0,0,1,0,0,0,D
3546,C1(=CCCC=C1)C=CC>>c1(ccccc1)C=CC.[HH],Dehydrogenation,-56.47362622628863,-24.780937276780605,106.29779959586796,-917567.2323141579,-917592.0132514347,402.2451479668901,508.54294756275806,C1(=CCCC=C1)C=CC,,,c1(ccccc1)C=CC,[HH],,9,3,0,1,0,1,1,0,1,1,D
3547,C1(=CCCC=C1)C=CC.[HH]>>C1(=CCCC=C1)C=C.C,Hydrogenolysis,-47.48528862080905,-40.145440374850295,24.61797164500672,-920622.7412029079,-920662.8866432827,532.9251479668901,557.5431196118968,C1(=CCCC=C1)C=CC,[HH],,C1(=CCCC=C1)C=C,C,,9,3,0,1,0,0,1,0,0,0,D
3548,C1(=CCCC=C1)C=CC.[HH]>>C(=CC1C=CCCC1)C,Hydrogenation,-48.04143341579921,-89.98044711677358,-140.66414120735993,-920622.7412029079,-920712.7216500246,532.9251479668901,392.2610067595302,C1(=CCCC=C1)C=CC,[HH],,C(=CC1C=CCCC1)C,,,9,3,0,1,0,0,1,0,0,0,D
3549,C1(=CCCC=C1)C=CC.[HH]>>C1(=CCCCC1)C=CC,Hydrogenation,-71.89410660918227,-113.43768689001445,-139.33785101738113,-920622.7412029079,-920736.1788897979,532.9251479668901,393.587296949509,C1(=CCCC=C1)C=CC,[HH],,C1(=CCCCC1)C=CC,,,9,3,0,1,0,0,1,0,0,0,D
3550,C1(=CCCC=C1)C=CC.[HH]>>C1(=CCCC=C1)CCC,Hydrogenation,-74.25038940151693,-115.56191361579113,-138.55953115637834,-920622.7412029079,-920738.3031165237,532.9251479668901,394.36561681051177,C1(=CCCC=C1)C=CC,[HH],,C1(=CCCC=C1)CCC,,,9,3,0,1,0,0,1,0,0,0,D
3551,C1(=CC=CCC1C=C)C>>C(=C)c1c(cccc1)C.[HH],Dehydrogenation,-54.4066311201262,-16.297039490309544,127.82019664536864,-917568.3159133123,-917584.6129528026,376.06855664594224,503.8887532913109,C1(=CC=CCC1C=C)C,,,C(=C)c1c(cccc1)C,[HH],,9,3,0,1,0,1,1,0,1,1,D
3552,C1(=CC=CCC1C=C)C.[HH]>>C1(C(C=C)CC=CC1)C,Hydrogenation,-65.62276080321945,-100.16355262731668,-115.85038344490101,-920623.8248020622,-920723.9883546896,506.74855664594224,390.89817320104123,C1(=CC=CCC1C=C)C,[HH],,C1(C(C=C)CC=CC1)C,,,9,3,0,1,0,0,1,0,0,0,D
3553,C1(=CC=CCC1C=C)C.[HH]>>C1(=CCCCC1C=C)C,Hydrogenation,-68.3530058079344,-99.9800613882253,-106.07766419685026,-920623.8248020622,-920723.8048634505,506.74855664594224,400.670892449092,C1(=CC=CCC1C=C)C,[HH],,C1(=CCCCC1C=C)C,,,9,3,0,1,0,0,1,0,0,0,D
3554,C1(=CC=CCC1C=C)C.[HH]>>C1(=CC=CCC1CC)C,Hydrogenation,-81.48834959961222,-118.43072714970913,-123.90534143919808,-920623.8248020622,-920742.255529212,506.74855664594224,382.84321520674416,C1(=CC=CCC1C=C)C,[HH],,C1(=CC=CCC1CC)C,,,9,3,0,1,0,0,1,0,0,0,D
3555,C(=C)CC1C=CC=CC1>>C1(=CC=C)C=CC=CC1.[HH],Dehydrogenation,20.74371845196257,55.73895034438465,117.37458290263987,-917558.0679678366,-917502.3290174922,382.3597177569299,499.7343006595698,C(=C)CC1C=CC=CC1,,,C1(=CC=C)C=CC=CC1,[HH],,9,3,0,1,0,0,1,0,0,0,B
3556,C(=C)CC1C=CC=CC1>>c1(ccccc1)CC=C.[HH],Dehydrogenation,-53.57180426784409,-18.23606761812698,118.51664145469431,-917558.0679678366,-917576.3040354548,382.3597177569299,500.8763592116242,C(=C)CC1C=CC=CC1,,,c1(ccccc1)CC=C,[HH],,9,3,0,1,0,1,1,0,1,1,D
3557,C(=C)CC1C=CC=CC1.[HH]>>C=C.C1(C=CC=CC1)C,Hydrogenolysis,-28.863378912573133,-15.584532217122614,44.53747005014429,-920613.5768565866,-920629.1613888037,513.0397177569299,557.5771878070742,C(=C)CC1C=CC=CC1,[HH],,C=C,C1(C=CC=CC1)C,,9,3,0,1,0,0,0,0,0,0,D
3558,C(=C)CC1C=CC=CC1.[HH]>>C1(C=CC=CC1)CCC,Hydrogenation,-77.42026797105957,-111.82597420667298,-115.39730416103777,-920613.5768565866,-920725.4028307933,513.0397177569299,397.64241359589215,C(=C)CC1C=CC=CC1,[HH],,C1(C=CC=CC1)CCC,,,9,3,0,1,0,0,1,0,0,0,D
